congress,year,name,party,state,district,margin,allAverage,partisanAverage,billAverage,procedureAverage,resolutionAverage
2004,108, LEVIN; Sander Martin,100,MI,12,40.30164335,0.74282678,0.614785992,0.81884058,0.762019231,0.626506024
2006,109, LEVIN; Sander Martin,100,MI,12,44.44859876,0.740950226,0.610204082,0.828947368,0.755667506,0.640926641
2008,110, LEVIN; Sander Martin,100,MI,12,48.19333811,0.723034099,0.57992074,0.804407713,0.752688172,0.607565012
2010,111, LEVIN; Sander Martin,100,MI,12,26.11198479,0.708096591,0.569352708,0.793510324,0.720379147,0.623853211
2012,112, LEVIN; Sander Martin,100,MI,9,27.89253993,0.736448598,0.618466899,0.818897638,0.753684211,0.651026393
2014,113, LEVIN; Sander Martin,100,MI,9,24.30578011,0.77399757,0.665178571,0.848484848,0.76819407,0.724409449
2016,114, LEVIN; Sander Martin,100,MI,9,20.51308825,0.755661502,0.629464286,0.822727273,0.776859504,0.66796875
2018,115, LEWIS; Jason Mark,200,MN,2,-5.507622023,0.759958071,0.728947368,0.987394958,0.518438178,0.984313725
2000,106, LEWIS; John R.,100,GA,5,54.35872363,0.972067039,0.980806142,0.987138264,0.959183673,0.982142857
2010,111, LEWIS; John R.,100,GA,5,47.43974206,0.706772908,0.559757943,0.795379538,0.712280702,0.628272251
2012,112, LEWIS; John R.,100,GA,5,68.78612717,0.737903226,0.622920518,0.830434783,0.74715262,0.659442724
2016,114, LEWIS; John R.,100,GA,5,68.87828607,0.757961783,0.63507109,0.830917874,0.775449102,0.672131148
2000,106, LEWIS; Ron,200,KY,2,36.32707549,0.982035928,0.986717268,0.997032641,0.96779661,0.995867769
2002,107, LEWIS; Ron,200,KY,2,40.46900526,0.844522968,0.793442623,0.983050847,0.699507389,0.971014493
2004,108, LEWIS; Ron,200,KY,2,35.8302287,0.793513514,0.78,0.983606557,0.615879828,0.962790698
2006,109, LEWIS; Ron,200,KY,2,10.81168239,0.772727273,0.715846995,0.995867769,0.559210526,0.96460177
2016,114, LIEU; Ted,100,CA,33,32.87969499,0.755102041,0.632211538,0.839805825,0.770773639,0.655021834
2018,115, LIEU; Ted,100,CA,33,40.05689446,0.778393352,0.674418605,0.848314607,0.8,0.681372549
2002,107, LINDER; John Elmer,200,GA,7,57.84261956,0.843788438,0.786941581,0.982300885,0.694087404,0.97979798
2006,109, LINDER; John Elmer,200,GA,7,41.82625982,0.778508772,0.732240437,0.991561181,0.563636364,0.965957447
2008,110, LINDER; John Elmer,200,GA,7,24.05685114,0.782958199,0.772556391,0.989399293,0.612855007,0.97260274
2006,109, LIPINSKI; Daniel,100,IL,3,54.19558055,0.734671126,0.602434077,0.845188285,0.749385749,0.605577689
2008,110, LIPINSKI; Daniel,100,IL,3,51.90341536,0.731343284,0.594315245,0.832,0.75569044,0.609090909
2010,111, LIPINSKI; Daniel,100,IL,3,45.39540411,0.703159442,0.55829904,0.788690476,0.719672131,0.609638554
2012,112, LIPINSKI; Daniel,100,IL,3,36.96661499,0.741412214,0.622504537,0.840163934,0.743421053,0.66954023
2014,113, LIPINSKI; Daniel,100,IL,3,29.1244367,0.746730083,0.634199134,0.834951456,0.747395833,0.673306773
2018,115, LIPINSKI; Daniel,100,IL,3,47.09000869,0.755359395,0.648148148,0.854271357,0.773480663,0.642241379
2000,106, LIPINSKI; William Oliver,100,IL,3,51.16439744,0.891542289,0.797297297,0.887788779,0.877846791,0.926940639
2000,106, LoBIONDO; Frank A.,200,NJ,2,34.44596958,0.923578751,0.891440501,0.976190476,0.851703407,1
2002,107, LoBIONDO; Frank A.,200,NJ,2,40.93566905,0.833125778,0.765886288,0.986175115,0.684079602,0.97826087
2004,108, LoBIONDO; Frank A.,200,NJ,2,32.39389396,0.80149413,0.790368272,0.98,0.629787234,0.967741935
2006,109, LoBIONDO; Frank A.,200,NJ,2,26.01053314,0.78197065,0.737662338,0.987447699,0.576595745,0.975510204
2008,110, LoBIONDO; Frank A.,200,NJ,2,19.9711232,0.779078845,0.789090909,0.986062718,0.608127721,0.970491803
2010,111, LoBIONDO; Frank A.,200,NJ,2,34.56797511,0.743548387,0.741347905,0.989051095,0.524486572,0.957957958
2012,112, LoBIONDO; Frank A.,200,NJ,2,17.37128506,0.761595547,0.743099788,0.991525424,0.583050847,0.964285714
2014,113, LoBIONDO; Frank A.,200,NJ,2,24.18824937,0.778538813,0.800539084,0.989690722,0.612371134,0.979695431
2016,114, LoBIONDO; Frank A.,200,NJ,2,21.99499656,0.776955603,0.74151436,0.982532751,0.58649789,0.95473251
2008,110, LOEBSACK; Dave,100,IA,2,18.43859953,0.731640357,0.590612777,0.827225131,0.75743349,0.610091743
2010,111, LOEBSACK; Dave,100,IA,2,5.070980522,0.702683104,0.563172043,0.787878788,0.713821138,0.622119816
2012,112, LOEBSACK; Dave,100,IA,2,13.08399449,0.736202058,0.618556701,0.826771654,0.753191489,0.646376812
2014,113, LOEBSACK; Dave,100,IA,2,5.113251795,0.759815242,0.636170213,0.823255814,0.765903308,0.697674419
2016,114, LOEBSACK; Dave,100,IA,2,7.469083755,0.754608295,0.633684211,0.808888889,0.785900783,0.661538462
2018,115, LOEBSACK; Dave,100,IA,2,12.1947634,0.765984655,0.660421546,0.844221106,0.793201133,0.656521739
2000,106, LOFGREN; Zoe,100,CA,16,48.76804427,0.956855225,0.938034188,0.976666667,0.938223938,0.973333333
2002,107, LOFGREN; Zoe,100,CA,16,37.2159354,0.798701299,0.705289673,0.857142857,0.794478528,0.745454545
2004,108, LOFGREN; Zoe,100,CA,16,44.56306472,0.739229025,0.611909651,0.811538462,0.758974359,0.625
2006,109, LOFGREN; Zoe,100,CA,16,45.42073659,0.737514518,0.603411514,0.828828829,0.751295337,0.636363636
2008,110, LOFGREN; Zoe,100,CA,16,47.28165317,0.732384824,0.593790427,0.821333333,0.756060606,0.621315193
2010,111, LOFGREN; Zoe,100,CA,16,43.52740648,0.70859375,0.564213564,0.778501629,0.727592267,0.628712871
2012,112, LOFGREN; Zoe,100,CA,19,46.47155176,0.729912875,0.608378871,0.833333333,0.743982495,0.633333333
2016,114, LOFGREN; Zoe,100,CA,19,47.88886494,0.756425949,0.634703196,0.818181818,0.786111111,0.661290323
2018,115, LOFGREN; Zoe,100,CA,19,47.50974723,0.784946237,0.687344913,0.861702128,0.811594203,0.672985782
2012,112, LONG; Billy,200,MO,7,32.96323022,0.747922438,0.73940678,0.991341991,0.553264605,0.959259259
2014,113, LONG; Billy,200,MO,7,34.62615198,0.770077008,0.790322581,0.990384615,0.584016393,0.981220657
2016,114, LONG; Billy,200,MO,7,40.14565558,0.77540107,0.735449735,0.982683983,0.576673866,0.958506224
2018,115, LONG; Billy,200,MO,7,36.14477745,0.763513514,0.728291317,0.986666667,0.522248244,0.987288136
2016,114, LOUDERMILK; Barry D.,200,GA,11,34.81154776,0.769874477,0.724935733,0.98340249,0.561702128,0.959183673
2018,115, LOUDERMILK; Barry D.,200,GA,11,23.58279127,0.756465517,0.725274725,0.986899563,0.503401361,0.984496124
2014,113, LOWENTHAL; Alan,100,CA,47,11.97893031,0.771908764,0.659388646,0.843902439,0.771276596,0.714285714
2016,114, LOWENTHAL; Alan,100,CA,47,27.44289079,0.75669383,0.638709677,0.827433628,0.770889488,0.675572519
2018,115, LOWENTHAL; Alan,100,CA,47,29.7109973,0.781869688,0.691906005,0.86627907,0.793939394,0.691176471
2000,106, LOWEY; Nita M.,100,NY,18,32.4013021,0.965391621,0.95890411,0.977346278,0.954782609,0.976635514
2004,108, LOWEY; Nita M.,100,NY,18,29.32205434,0.736493936,0.608782435,0.802973978,0.756823821,0.625531915
2006,109, LOWEY; Nita M.,100,NY,18,36.91869947,0.737373737,0.608961303,0.830434783,0.75,0.636015326
2008,110, LOWEY; Nita M.,100,NY,18,31.16532242,0.729094679,0.590789474,0.822888283,0.757296467,0.606060606
2010,111, LOWEY; Nita M.,100,NY,18,29.41119959,0.703994294,0.563249001,0.793510324,0.714968153,0.618390805
2012,112, LOWEY; Nita M.,100,NY,17,23.44651102,0.731328807,0.613595707,0.821576763,0.747826087,0.642424242
2014,113, LOWEY; Nita M.,100,NY,17,14.17153803,0.766343826,0.650334076,0.84729064,0.759358289,0.710843373
2000,106, LUCAS; Frank D.,200,OK,6,20.1822852,0.989110708,0.992063492,1,0.978417266,1
2006,109, LUCAS; Frank D.,200,OK,3,34.92947505,0.78547486,0.747191011,0.99137931,0.586363636,0.964125561
2008,110, LUCAS; Frank D.,200,OK,3,46.15276953,0.776315789,0.765799257,0.988929889,0.6,0.975862069
2010,111, LUCAS; Frank D.,200,OK,3,55.98701449,0.734033246,0.724206349,0.991836735,0.515966387,0.95379538
2012,112, LUCAS; Frank D.,200,OK,3,55.32475383,0.762645914,0.775599129,0.99103139,0.586690018,0.974358974
2014,113, LUCAS; Frank D.,200,OK,3,57.23003449,0.78045977,0.808864266,0.994923858,0.6125,0.979274611
2016,114, LUCAS; Frank D.,200,OK,3,56.58173184,0.774530271,0.733502538,0.983263598,0.579497908,0.954356846
2018,115, LUCAS; Frank D.,200,OK,3,47.74784782,0.763803681,0.731457801,0.987755102,0.523206751,0.992277992
2000,106, LUCAS; Ken,100,KY,4,10.74697258,0.846722068,0.629290618,0.839650146,0.831663327,0.887966805
2002,107, LUCAS; Ken,100,KY,4,3.566541474,0.792429792,0.69751693,0.836909871,0.809116809,0.723404255
2012,112, LUETKEMEYER; Blaine,200,MO,3,30.63197246,0.752520623,0.746331237,0.991561181,0.563451777,0.961977186
2014,113, LUETKEMEYER; Blaine,200,MO,3,41.18515813,0.772026432,0.785714286,0.99047619,0.58556701,0.981220657
2016,114, LUETKEMEYER; Blaine,200,MO,3,39.90247955,0.777546778,0.729591837,0.98340249,0.585416667,0.954356846
2018,115, LUETKEMEYER; Blaine,200,MO,3,32.24011731,0.763803681,0.728205128,0.987654321,0.521186441,0.992395437
2014,113, LUJAN GRISHAM; Michelle,100,NM,1,17.17250267,0.769704433,0.653243848,0.835,0.774373259,0.711462451
2016,114, LUJAN GRISHAM; Michelle,100,NM,1,30.29460332,0.75059952,0.617449664,0.816513761,0.775956284,0.656
2010,111, LUJ�N; Ben Ray,100,NM,3,13.97052192,0.704964539,0.563081009,0.790560472,0.712025316,0.628701595
2012,112, LUJ�N; Ben Ray,100,NM,3,26.24934364,0.743243243,0.630357143,0.833992095,0.743982495,0.671779141
2014,113, LUJ�N; Ben Ray,100,NM,3,23.07416502,0.773607748,0.660792952,0.845771144,0.774193548,0.71541502
2016,114, LUJ�N; Ben Ray,100,NM,3,24.83409063,0.757327081,0.630196937,0.81938326,0.790322581,0.653543307
2018,115, LUJ�N; Ben Ray,100,NM,3,32.16670138,0.769230769,0.669745958,0.838383838,0.8033241,0.658119658
2010,111, LUMMIS; Cynthia M.,200,WY,0,45.01210552,0.741116751,0.734345351,0.988593156,0.512562814,0.962732919
2012,112, LUMMIS; Cynthia M.,200,WY,0,43.42999601,0.764867338,0.751046025,0.987603306,0.584040747,0.965648855
2014,113, LUMMIS; Cynthia M.,200,WY,0,43.95774541,0.767548907,0.803234501,0.98989899,0.582627119,0.984924623
2006,109, LUNGREN; Daniel Edward,200,CA,3,21.64667418,0.784877529,0.732432432,0.992,0.573333333,0.966527197
2008,110, LUNGREN; Daniel Edward,200,CA,3,5.557466104,0.772161742,0.758007117,0.982578397,0.598571429,0.976588629
2010,111, LUNGREN; Daniel Edward,200,CA,3,6.887507731,0.737012987,0.736742424,0.985454545,0.508038585,0.958208955
2012,112, LUNGREN; Daniel Edward,200,CA,7,-3.363081843,0.757973734,0.762711864,0.99122807,0.571917808,0.976377953
2006,109, LYNCH; Stephen F.,100,MA,9,52.15496471,0.745412844,0.614736842,0.839662447,0.755844156,0.64
2010,111, LYNCH; Stephen F.,100,MA,9,42.22660938,0.703730797,0.561736771,0.78978979,0.714049587,0.622377622
2012,112, LYNCH; Stephen F.,100,MA,8,48.89963249,0.731848984,0.610619469,0.833333333,0.741150442,0.641337386
2016,114, LYNCH; Stephen F.,100,MA,8,42.49272113,0.756756757,0.63377193,0.813636364,0.780748663,0.673151751
2016,114, MacARTHUR; Thomas Charles,200,NJ,3,20.4444309,0.792035398,0.770889488,0.981481481,0.615384615,0.961373391
2018,115, MacARTHUR; Thomas Charles,200,NJ,3,-1.294663951,0.780042918,0.75328084,0.99137931,0.558951965,0.995867769
2006,109, MACK; Connie; IV,200,FL,14,28.74046336,0.785407725,0.747945205,0.991701245,0.580573951,0.966386555
2008,110, MACK; Connie; IV,200,FL,14,34.66925648,0.783239323,0.768796992,0.992932862,0.604900459,0.970491803
2010,111, MACK; Connie; IV,200,FL,14,41.43419333,0.746140652,0.743243243,0.98490566,0.523972603,0.955835962
2010,111, MAFFEI; Daniel B.,100,NY,25,10.46968411,0.700860832,0.558510638,0.78041543,0.716346154,0.616628176
2014,113, MAFFEI; Daniel B.,100,NY,24,-10.44652119,0.757503001,0.644104803,0.829268293,0.767195767,0.684
2008,110, MAHONEY; Tim,100,FL,16,-20.18657283,0.731610338,0.592964824,0.811023622,0.765395894,0.612107623
2000,106, MALONEY; Carolyn Bosher,100,NY,14,40.60723413,0.960958296,0.955165692,0.96214511,0.954861111,0.974358974
2002,107, MALONEY; Carolyn Bosher,100,NY,14,36.26241705,0.791878173,0.692874693,0.836283186,0.804093567,0.727272727
2004,108, MALONEY; Carolyn Bosher,100,NY,14,48.87919049,0.73880597,0.610465116,0.803571429,0.757281553,0.634146341
2006,109, MALONEY; Carolyn Bosher,100,NY,14,55.31865118,0.736175115,0.612159329,0.837104072,0.742424242,0.637450199
2008,110, MALONEY; Carolyn Bosher,100,NY,14,48.45042827,0.736543909,0.592592593,0.825,0.758785942,0.629107981
2010,111, MALONEY; Carolyn Bosher,100,NY,14,50.01428752,0.719178082,0.580829757,0.796923077,0.731958763,0.638820639
2012,112, MALONEY; Carolyn Bosher,100,NY,12,53.26199182,0.733203505,0.616607774,0.819672131,0.747228381,0.65060241
2014,113, MALONEY; Carolyn Bosher,100,NY,12,50.14137285,0.766624843,0.646788991,0.828125,0.773109244,0.709677419
2016,114, MALONEY; Carolyn Bosher,100,NY,12,57.88068104,0.758578431,0.637614679,0.820754717,0.783475783,0.671936759
2018,115, MALONEY; Carolyn Bosher,100,NY,12,69.6419284,0.77540107,0.670822943,0.837837838,0.808259587,0.674107143
2000,106, MALONEY; James H.,100,CT,5,9.333201095,0.913701068,0.84148728,0.896656535,0.916370107,0.931330472
2002,107, MALONEY; James H.,100,CT,5,-10.98570569,0.793670886,0.698598131,0.826086957,0.813753582,0.725118483
2014,113, MALONEY; Sean Patrick,100,NY,18,5.201510323,0.764492754,0.64380531,0.826732673,0.773333333,0.701195219
2016,114, MALONEY; Sean Patrick,100,NY,18,9.348746408,0.747356052,0.619354839,0.812206573,0.780160858,0.649056604
2018,115, MALONEY; Sean Patrick,100,NY,18,11.92856291,0.769640479,0.660098522,0.835051546,0.799401198,0.668161435
2000,106, MANZULLO; Donald A.,200,IL,16,33.47989738,0.942754919,0.976789168,1,0.888888889,0.995689655
2002,107, MANZULLO; Donald A.,200,IL,16,41.22874377,0.836982968,0.774086379,0.986425339,0.685929648,0.97044335
2004,108, MANZULLO; Donald A.,200,IL,16,38.16623057,0.798930481,0.776836158,0.984,0.625531915,0.962790698
2006,109, MANZULLO; Donald A.,200,IL,16,31.41680971,0.773606371,0.727011494,0.995555556,0.569160998,0.962441315
2008,110, MANZULLO; Donald A.,200,IL,16,24.78732945,0.778486056,0.778985507,0.992673993,0.60729927,0.976430976
2010,111, MANZULLO; Donald A.,200,IL,16,33.96393136,0.73697479,0.732824427,0.984962406,0.509121061,0.959501558
2006,109, MARCHANT; Kenny,200,TX,24,22.66337467,0.784511785,0.732954545,0.9875,0.582949309,0.963133641
2008,110, MARCHANT; Kenny,200,TX,24,14.91524797,0.777587682,0.766798419,0.988,0.620637329,0.973076923
2012,112, MARCHANT; Kenny,200,TX,24,25.02823536,0.754146341,0.748868778,0.991071429,0.567811935,0.955645161
2014,113, MARCHANT; Kenny,200,TX,24,32.73618235,0.765330189,0.784530387,0.989130435,0.584946237,0.979899497
2016,114, MARCHANT; Kenny,200,TX,24,16.85417309,0.774301676,0.739010989,0.981981982,0.568493151,0.961702128
2018,115, MARCHANT; Kenny,200,TX,24,3.069645962,0.770152505,0.75136612,0.986842105,0.542600897,0.983606557
2012,112, MARINO; Thomas A.,200,PA,10,31.16841375,0.763763764,0.756264237,0.990697674,0.581005587,0.963562753
2014,113, MARINO; Thomas A.,200,PA,10,37.77353845,0.771590909,0.790633609,0.990291262,0.590336134,0.97979798
2016,114, MARINO; Thomas A.,200,PA,10,40.33775593,0.777901786,0.73458445,0.98630137,0.585746102,0.956140351
2018,115, MARINO; Thomas A.,200,PA,12,32.07502296,0.764380531,0.742382271,0.990825688,0.516129032,0.996031746
2010,111, MARKEY; Betsy,100,CO,4,-11.12305578,0.705580029,0.564738292,0.78742515,0.720930233,0.61971831
2004,108, MARKEY; Edward John,100,MA,7,48.62125967,0.744517544,0.62745098,0.816849817,0.756962025,0.643442623
2008,110, MARKEY; Edward John,100,MA,7,47.91540785,0.735274204,0.592544987,0.819843342,0.766615147,0.617449664
2010,111, MARKEY; Edward John,100,MA,7,32.92760204,0.710583153,0.575635877,0.804733728,0.717495987,0.626168224
2012,112, MARKEY; Edward John,100,MA,5,47.92573332,0.729990357,0.609236234,0.82231405,0.734649123,0.657817109
2004,108, MARSHALL; Jim,100,GA,3,25.76646917,0.744444444,0.609406953,0.818532819,0.778846154,0.595555556
2006,109, MARSHALL; Jim,100,GA,8,1.097964504,0.734090909,0.605749487,0.862068966,0.747474747,0.595238095
2008,110, MARSHALL; Jim,100,GA,8,14.48739838,0.731673582,0.584656085,0.811634349,0.763239875,0.620767494
2010,111, MARSHALL; Jim,100,GA,8,-5.394318531,0.703113686,0.556156969,0.775075988,0.718241042,0.627853881
2018,115, MARSHALL; Roger Wayne,200,KS,1,36.29095442,0.765482234,0.735368957,0.987704918,0.528301887,0.988636364
2000,106, MASCARA; Frank R.,100,PA,20,28.75183528,0.926785714,0.844580777,0.928783383,0.914855072,0.952380952
2012,112, MASSIE; Thomas,200,KY,4,27.15098649,0.565217391,0.684210526,1,0.428571429,1
2014,113, MASSIE; Thomas,200,KY,4,35.456747,0.774305556,0.8,0.989417989,0.602105263,0.98
2016,114, MASSIE; Thomas,200,KY,4,42.64101931,0,0,0,0,0
2018,115, MASSIE; Thomas,200,KY,4,27.65725024,0.790243902,0.781976744,0.978609626,0.617715618,0.980392157
2018,115, MAST; Brian Jeffery,200,FL,18,8.602373532,0.767295597,0.736979167,0.987341772,0.534482759,0.988142292
2002,107, MATHESON; James David (Jim),100,UT,2,0.732268918,0.796589525,0.69124424,0.838983051,0.8101983,0.732758621
2004,108, MATHESON; James David (Jim),100,UT,2,11.54260048,0.729499468,0.594911937,0.830935252,0.747619048,0.580912863
2006,109, MATHESON; James David (Jim),100,UT,2,21.69756175,0.730088496,0.603585657,0.838842975,0.751207729,0.588709677
2008,110, MATHESON; James David (Jim),100,UT,2,28.87619321,0.738471673,0.603015075,0.829516539,0.766272189,0.616926503
2010,111, MATHESON; James David (Jim),100,UT,2,4.427291173,0.701677608,0.562162162,0.783382789,0.710264901,0.625581395
2012,112, MATHESON; James David (Jim),100,UT,4,0.313115376,0.751851852,0.628721541,0.866666667,0.766806723,0.64756447
2006,109, MATSUI; Doris,100,CA,5,47.27801375,0.732207479,0.604395604,0.834951456,0.742268041,0.625531915
2008,110, MATSUI; Doris,100,CA,5,53.46476453,0.731986532,0.587776333,0.819148936,0.760242792,0.617777778
2010,111, MATSUI; Doris,100,CA,5,46.77396903,0.705046198,0.564238411,0.793510324,0.713375796,0.625
2012,112, MATSUI; Doris,100,CA,6,50.10487077,0.734022556,0.619377163,0.835294118,0.739784946,0.651162791
2014,113, MATSUI; Doris,100,CA,6,45.37825201,0.769704433,0.665934066,0.860103627,0.758152174,0.717131474
2016,114, MATSUI; Doris,100,CA,6,50.854031,0.754672897,0.62987013,0.815315315,0.780748663,0.665384615
2000,106, MATSUI; Robert T.,100,CA,5,42.54901686,0.977508651,0.977142857,0.984984985,0.974358974,0.974789916
2002,107, MATSUI; Robert T.,100,CA,5,44.06283725,0.801257862,0.704878049,0.865800866,0.808139535,0.722727273
2004,108, MATSUI; Robert T.,100,CA,5,48.03011578,0.753440367,0.628930818,0.821292776,0.773333333,0.645299145
2014,113, McALLISTER; Vance M.,200,LA,5,-14.84330196,0.696385542,0.704301075,0.988235294,0.483193277,0.97826087
2000,106, McCARTHY; Carolyn,100,NY,4,20.88447348,0.946160635,0.898039216,0.917177914,0.954624782,0.965811966
2002,107, McCARTHY; Carolyn,100,NY,4,13.32737874,0.785283474,0.686363636,0.838297872,0.801652893,0.705627706
2004,108, McCARTHY; Carolyn,100,NY,4,22.18043792,0.740301724,0.617821782,0.815602837,0.750617284,0.634854772
2006,109, McCARTHY; Carolyn,100,NY,4,26.32442569,0.733564014,0.592515593,0.82300885,0.752604167,0.626459144
2008,110, McCARTHY; Carolyn,100,NY,4,22.54643331,0.734013605,0.594805195,0.820855615,0.762195122,0.618181818
2010,111, McCARTHY; Carolyn,100,NY,4,14.27493433,0.703296703,0.56998557,0.779605263,0.719864177,0.6167979
2012,112, McCARTHY; Carolyn,100,NY,4,22.57482871,0.735496559,0.614391144,0.797356828,0.763043478,0.654545455
2000,106, McCARTHY; Karen,100,MO,5,40.22926117,0.969991174,0.955426357,0.978527607,0.959507042,0.983263598
2002,107, McCARTHY; Karen,100,MO,5,33.51829272,0.804511278,0.703883495,0.852813853,0.820058997,0.73245614
2014,113, MCCARTHY; Kevin,200,CA,23,49.6788344,0.775354417,0.80104712,0.990338164,0.591002045,0.981900452
2016,114, MCCARTHY; Kevin,200,CA,23,38.35022187,0.775844422,0.737373737,0.983673469,0.573804574,0.960159363
2018,115, MCCARTHY; Kevin,200,CA,23,27.43398097,0.766153846,0.735218509,0.987704918,0.522580645,0.988721805
2006,109, McCAUL; Michael T.,200,TX,10,14.88557608,0.781014024,0.736263736,0.991561181,0.573951435,0.966244726
2008,110, McCAUL; Michael T.,200,TX,10,10.74026594,0.773211568,0.753571429,0.993174061,0.58974359,0.97492163
2010,111, McCAUL; Michael T.,200,TX,10,31.62496487,0.734051367,0.727272727,0.992779783,0.486440678,0.952941176
