year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version
1986,North Carolina,NC,37,56,47,US House,3,gen,FALSE,FALSE,Martin Lancaster,democrat,FALSE,total,71460,110868,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,4,gen,FALSE,FALSE,David E. Price,democrat,FALSE,total,92216,165685,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,5,gen,FALSE,FALSE,Stephen L. (Steve) Neal,democrat,FALSE,total,86410,159671,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,6,gen,FALSE,FALSE,Robin Britt,democrat,FALSE,total,72250,144579,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,7,gen,FALSE,FALSE,Charles G. Rose III,democrat,FALSE,total,70471,109760,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,8,gen,FALSE,FALSE,W. G. (Bill) Hefner,democrat,FALSE,total,80959,139900,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,9,gen,FALSE,FALSE,D. G. Martin,democrat,FALSE,total,76240,156592,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,10,gen,FALSE,FALSE,Lester D. (Les) Roark,democrat,FALSE,total,62035,145937,FALSE,20200424
1986,North Carolina,NC,37,56,47,US House,11,gen,FALSE,FALSE,James McClure Clarke,democrat,FALSE,total,91575,180644,FALSE,20200424
1986,North Dakota,ND,38,44,36,US House,0,gen,FALSE,FALSE,Byron L. Dorgan,democrat,FALSE,total,216258,286361,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,1,gen,FALSE,FALSE,Thomas A. Luken,democrat,FALSE,total,90477,146577,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,2,gen,FALSE,FALSE,William F. Stineman,democrat,FALSE,total,43448,148509,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,3,gen,FALSE,FALSE,Tony P. Hall,democrat,FALSE,total,98311,133478,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,4,gen,FALSE,FALSE,Clem T. Cratty,democrat,FALSE,total,26320,154068,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,5,gen,FALSE,FALSE,Tom Murray,democrat,FALSE,total,54864,156880,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,6,gen,FALSE,FALSE,Gordon R. Roberts,democrat,FALSE,total,42155,151338,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,8,gen,FALSE,FALSE,John W. Griffin,democrat,FALSE,total,46195,144670,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,9,gen,FALSE,FALSE,Marcy Kaptur,democrat,FALSE,total,105646,136289,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,10,gen,FALSE,FALSE,John M. Buchanan,democrat,FALSE,total,44847,151717,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,11,gen,FALSE,FALSE,Dennis E. Eckart,democrat,FALSE,total,104740,144568,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,12,gen,FALSE,FALSE,Timothy C. Jochim,democrat,FALSE,total,42727,160632,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,13,gen,FALSE,FALSE,Donald J. Pease,democrat,FALSE,total,88612,141064,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,14,gen,FALSE,FALSE,Thomas C. Sawyer,democrat,FALSE,total,83257,154970,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,15,gen,FALSE,FALSE,David L. Jackson,democrat,FALSE,total,55750,153495,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,16,gen,FALSE,FALSE,William J. Kennick,democrat,FALSE,total,36639,154845,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,17,gen,FALSE,FALSE,James A. Traficant Jr.,democrat,FALSE,total,112855,156189,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,18,gen,FALSE,FALSE,Douglas Applegate,democrat,FALSE,total,126526,126526,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,19,gen,FALSE,FALSE,Edward F. Feighan,democrat,FALSE,total,97814,178557,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,20,gen,FALSE,FALSE,Mary Rose Oakar,democrat,FALSE,total,110976,130770,FALSE,20200424
1986,Ohio,OH,39,31,24,US House,21,gen,FALSE,FALSE,Louis Stokes,democrat,FALSE,total,99878,122472,FALSE,20200424
1986,Oklahoma,OK,40,73,53,US House,1,gen,FALSE,FALSE,Gary D. Allison,democrat,FALSE,total,61663,144037,FALSE,20200424
1986,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,FALSE,Mike Synar,democrat,FALSE,total,114543,156338,FALSE,20200424
1986,Oklahoma,OK,40,73,53,US House,3,gen,FALSE,FALSE,Wes Watkins,democrat,FALSE,total,114008,145921,FALSE,20200424
1986,Oklahoma,OK,40,73,53,US House,4,gen,FALSE,FALSE,Dave McCurdy,democrat,FALSE,total,94984,124681,FALSE,20200424
1986,Oklahoma,OK,40,73,53,US House,5,gen,FALSE,FALSE,Donna Compton,democrat,FALSE,total,45256,154030,FALSE,20200424
1986,Oklahoma,OK,40,73,53,US House,6,gen,FALSE,FALSE,Glenn English,democrat,FALSE,total,1,1,FALSE,20200424
1986,Oregon,OR,41,92,72,US House,1,gen,FALSE,FALSE,Les AuCoin,democrat,FALSE,total,141585,229495,FALSE,20200424
1986,Oregon,OR,41,92,72,US House,2,gen,FALSE,FALSE,Larry Tuttle,democrat,FALSE,total,75124,188716,FALSE,20200424
1986,Oregon,OR,41,92,72,US House,3,gen,FALSE,FALSE,Ron Wyden,democrat,FALSE,total,180067,209581,FALSE,20200424
1986,Oregon,OR,41,92,72,US House,4,gen,FALSE,FALSE,Peter A. DeFazio,democrat,FALSE,total,105697,195548,FALSE,20200424
1986,Oregon,OR,41,92,72,US House,5,gen,FALSE,FALSE,Barbara Ross,democrat,FALSE,total,82290,208204,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,1,gen,FALSE,FALSE,Thomas M. Foglietta,democrat,FALSE,total,88224,118035,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,2,gen,FALSE,FALSE,William H. Gray,democrat,FALSE,total,128399,130495,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,3,gen,FALSE,FALSE,Robert A. Borski,democrat,FALSE,total,107804,174497,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,4,gen,FALSE,FALSE,Joseph P. Kolter,democrat,FALSE,total,86133,142594,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,5,gen,FALSE,FALSE,Tim Ringgold,democrat,FALSE,total,45648,133241,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,6,gen,FALSE,FALSE,Gus Yatron,democrat,FALSE,total,98142,142000,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,7,gen,FALSE,FALSE,Bill Spingler,democrat,FALSE,total,69557,179675,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,8,gen,FALSE,FALSE,Peter H. Kostmayer,democrat,FALSE,total,85731,155778,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,9,gen,FALSE,FALSE,Bud Shuster,democrat,FALSE,total,120890,120890,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,10,gen,FALSE,FALSE,Robert C. Bolus,democrat,FALSE,total,40248,158851,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,11,gen,FALSE,FALSE,Paul E. Kanjorski,democrat,FALSE,total,112405,159190,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,12,gen,FALSE,FALSE,John P. Murtha,democrat,FALSE,total,97135,144072,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,13,gen,FALSE,FALSE,Joseph M. Hoeffel,democrat,FALSE,total,71381,172082,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,14,gen,FALSE,FALSE,William J. Coyne,democrat,FALSE,total,104726,116859,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,15,gen,FALSE,FALSE,Joe Simonetta,democrat,FALSE,total,56972,131801,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,16,gen,FALSE,FALSE,James D. Hagelgans,democrat,FALSE,total,34399,135183,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,17,gen,FALSE,FALSE,Michael S. Ogden,democrat,FALSE,total,36157,137184,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,18,gen,FALSE,FALSE,Doug Walgren,democrat,FALSE,total,104164,165328,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,19,gen,FALSE,FALSE,Richard F. Thornton,democrat,FALSE,total,37223,137278,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,21,gen,FALSE,FALSE,Joylyn Blackwell,democrat,FALSE,total,26324,137472,FALSE,20200424
1986,Pennsylvania,PA,42,23,14,US House,23,gen,FALSE,FALSE,Bill Wachob,democrat,FALSE,total,63875,143470,FALSE,20200424
1986,Rhode Island,RI,44,15,5,US House,1,gen,FALSE,FALSE,Fernand J. St Germain,democrat,FALSE,total,85077,147474,FALSE,20200424
1986,Rhode Island,RI,44,15,5,US House,2,gen,FALSE,FALSE,Donald J. Ferry,democrat,FALSE,total,44586,158189,FALSE,20200424
1986,South Carolina,SC,45,57,48,US House,1,gen,FALSE,FALSE,Jimmy Stuckey,democrat,FALSE,total,55262,115232,FALSE,20200424
1986,South Carolina,SC,45,57,48,US House,2,gen,FALSE,FALSE,Fred Zeigler,democrat,FALSE,total,63592,137052,FALSE,20200424
1986,South Carolina,SC,45,57,48,US House,3,gen,FALSE,FALSE,Butler Derrick,democrat,FALSE,total,79109,115683,FALSE,20200424
1986,South Carolina,SC,45,57,48,US House,4,gen,FALSE,FALSE,Liz J. Patterson,democrat,FALSE,total,67012,130407,FALSE,20200424
1986,South Carolina,SC,45,57,48,US House,5,gen,FALSE,FALSE,John Spratt,democrat,FALSE,total,95859,96149,FALSE,20200424
1986,South Carolina,SC,45,57,48,US House,6,gen,FALSE,FALSE,Robin Tallon,democrat,FALSE,total,92398,122343,FALSE,20200424
1986,South Dakota,SD,46,45,37,US House,0,gen,FALSE,FALSE,Tim Johnson,democrat,FALSE,total,171462,289723,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,1,gen,FALSE,FALSE,John B. Russell,democrat,FALSE,total,36278,116570,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,2,gen,FALSE,FALSE,John F. Bowen,democrat,FALSE,total,30088,126486,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,3,gen,FALSE,FALSE,Marilyn Lloyd,democrat,FALSE,total,75034,139120,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,4,gen,FALSE,FALSE,Jim Cooper,democrat,FALSE,total,86997,87005,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,5,gen,FALSE,FALSE,Bill Boner,democrat,FALSE,total,85126,147147,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,6,gen,FALSE,FALSE,Bart Gordon,democrat,FALSE,total,102180,133004,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,7,gen,FALSE,FALSE,M. Lloyd Hiler,democrat,FALSE,total,35966,129878,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,8,gen,FALSE,FALSE,Ed Jones,democrat,FALSE,total,101699,126503,FALSE,20200424
1986,Tennessee,TN,47,62,54,US House,9,gen,FALSE,FALSE,Harold E. Ford,democrat,FALSE,total,83006,99516,FALSE,20200424
1986,Texas,TX,48,74,49,US House,1,gen,FALSE,FALSE,Jim Chapman,democrat,FALSE,total,84445,84445,FALSE,20200424
1986,Texas,TX,48,74,49,US House,2,gen,FALSE,FALSE,Charles Wilson,democrat,FALSE,total,78529,138353,FALSE,20200424
1986,Texas,TX,48,74,49,US House,4,gen,FALSE,FALSE,Ralph M. Hall,democrat,FALSE,total,97540,136118,FALSE,20200424
1986,Texas,TX,48,74,49,US House,5,gen,FALSE,FALSE,John Bryant,democrat,FALSE,total,57410,98104,FALSE,20200424
1986,Texas,TX,48,74,49,US House,6,gen,FALSE,FALSE,Pete Geren,democrat,FALSE,total,68270,154460,FALSE,20200424
1986,Texas,TX,48,74,49,US House,7,gen,FALSE,FALSE,Harry Kniffen,democrat,FALSE,total,17635,148395,FALSE,20200424
1986,Texas,TX,48,74,49,US House,8,gen,FALSE,FALSE,Blaine Mann,democrat,FALSE,total,30617,96903,FALSE,20200424
1986,Texas,TX,48,74,49,US House,9,gen,FALSE,FALSE,Jack Brooks,democrat,FALSE,total,73285,119119,FALSE,20200424
1986,Texas,TX,48,74,49,US House,10,gen,FALSE,FALSE,"J. J. """"Jake"""" Pickle",democrat,FALSE,total,135863,187863,FALSE,20200424
1986,Texas,TX,48,74,49,US House,11,gen,FALSE,FALSE,Marvin Leath,democrat,FALSE,total,84201,84201,FALSE,20200424
1986,Texas,TX,48,74,49,US House,12,gen,FALSE,FALSE,Jim Wright,democrat,FALSE,total,84831,123451,FALSE,20200424
1986,Texas,TX,48,74,49,US House,13,gen,FALSE,FALSE,Doug Seal,democrat,FALSE,total,45907,130887,FALSE,20200424
1986,Texas,TX,48,74,49,US House,14,gen,FALSE,FALSE,Greg Lauglin,democrat,FALSE,total,67852,142323,FALSE,20200424
1986,Texas,TX,48,74,49,US House,15,gen,FALSE,FALSE,E (Kika) de la Garza,democrat,FALSE,total,70777,70777,FALSE,20200424
1986,Texas,TX,48,74,49,US House,16,gen,FALSE,FALSE,Ronald Coleman,democrat,FALSE,total,50590,77011,FALSE,20200424
1986,Texas,TX,48,74,49,US House,17,gen,FALSE,FALSE,Charles W. Stenholm,democrat,FALSE,total,97791,97791,FALSE,20200424
1986,Texas,TX,48,74,49,US House,18,gen,FALSE,FALSE,Mickey Leland,democrat,FALSE,total,63335,70219,FALSE,20200424
1986,Texas,TX,48,74,49,US House,19,gen,FALSE,FALSE,Gerald McCathern,democrat,FALSE,total,42129,110824,FALSE,20200424
1986,Texas,TX,48,74,49,US House,20,gen,FALSE,FALSE,Henry B. Gonzalez,democrat,FALSE,total,55363,55363,FALSE,20200424
1986,Texas,TX,48,74,49,US House,21,gen,FALSE,FALSE,Pete Snelson,democrat,FALSE,total,63779,165567,FALSE,20200424
1986,Texas,TX,48,74,49,US House,22,gen,FALSE,FALSE,Susan Director,democrat,FALSE,total,30079,106538,FALSE,20200424
1986,Texas,TX,48,74,49,US House,23,gen,FALSE,FALSE,Albert G. Bustamante,democrat,FALSE,total,68131,75132,FALSE,20200424
1986,Texas,TX,48,74,49,US House,24,gen,FALSE,FALSE,Martin Frost,democrat,FALSE,total,69368,103191,FALSE,20200424
1986,Texas,TX,48,74,49,US House,25,gen,FALSE,FALSE,Mike Andrews,democrat,FALSE,total,67435,67435,FALSE,20200424
1986,Texas,TX,48,74,49,US House,26,gen,FALSE,FALSE,George Richardson,democrat,FALSE,total,47651,149386,FALSE,20200424
1986,Texas,TX,48,74,49,US House,27,gen,FALSE,FALSE,Solomon P. Ortiz,democrat,FALSE,total,64165,64165,FALSE,20200424
1986,Utah,UT,49,87,67,US House,1,gen,FALSE,FALSE,Gunn McKay,democrat,FALSE,total,77180,159331,FALSE,20200424
1986,Utah,UT,49,87,67,US House,2,gen,FALSE,FALSE,Wayne owens,democrat,FALSE,total,76921,139390,FALSE,20200424
1986,Utah,UT,49,87,67,US House,3,gen,FALSE,FALSE,Dale F. Gardiner,democrat,FALSE,total,42582,130074,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,1,gen,FALSE,FALSE,"Robert C. """"Bobby"""" Scott",democrat,FALSE,total,63364,144086,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,2,gen,FALSE,FALSE,Owen B. Pickett,democrat,FALSE,total,54491,110169,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,3,gen,FALSE,FALSE,Kenneth E. Powell,democrat,FALSE,total,32961,111179,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,4,gen,FALSE,FALSE,Norman Sisisky,democrat,FALSE,total,64699,64835,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,5,gen,FALSE,FALSE,"W. C. """"Dan"""" Daniel",democrat,FALSE,total,73085,89653,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,6,gen,FALSE,FALSE,"James R. """"Jim"""" Olin",democrat,FALSE,total,88230,126310,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,8,gen,FALSE,FALSE,James H. Boren,democrat,FALSE,total,44965,117655,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,9,gen,FALSE,FALSE,"Frederick C. """"Rick"""" Boucher",democrat,FALSE,total,59864,60466,FALSE,20200424
1986,Virginia,VA,51,54,40,US House,10,gen,FALSE,FALSE,John G. Milliken,democrat,FALSE,total,63292,159023,FALSE,20200424
1986,Washington,WA,53,91,73,US House,1,gen,FALSE,FALSE,Reese M. Lindquist,democrat,FALSE,total,92697,190666,FALSE,20200424
1986,Washington,WA,53,91,73,US House,2,gen,FALSE,FALSE,Al Swift,democrat,FALSE,total,124840,172917,FALSE,20200424
1986,Washington,WA,53,91,73,US House,3,gen,FALSE,FALSE,Don Bonker,democrat,FALSE,total,114775,156050,FALSE,20200424
1986,Washington,WA,53,91,73,US House,4,gen,FALSE,FALSE,Robert Goedecke,democrat,FALSE,total,41709,149302,FALSE,20200424
1986,Washington,WA,53,91,73,US House,5,gen,FALSE,FALSE,Thomas S. Foley,democrat,FALSE,total,121732,162911,FALSE,20200424
1986,Washington,WA,53,91,73,US House,6,gen,FALSE,FALSE,Norm Dicks,democrat,FALSE,total,90063,126473,FALSE,20200424
1986,Washington,WA,53,91,73,US House,7,gen,FALSE,FALSE,Mike Lowry,democrat,FALSE,total,124317,171148,FALSE,20200424
1986,Washington,WA,53,91,73,US House,8,gen,FALSE,FALSE,David E. Giles,democrat,FALSE,total,57545,165369,FALSE,20200424
1986,West Virginia,WV,54,55,56,US House,1,gen,FALSE,FALSE,Alan B. Mollohan,democrat,FALSE,total,90715,90715,FALSE,20200424
1986,West Virginia,WV,54,55,56,US House,2,gen,FALSE,FALSE,Harley O. Staggers Jr.,democrat,FALSE,total,76355,109909,FALSE,20200424
1986,West Virginia,WV,54,55,56,US House,3,gen,FALSE,FALSE,Bob Wise,democrat,FALSE,total,73669,113489,FALSE,20200424
1986,West Virginia,WV,54,55,56,US House,4,gen,FALSE,FALSE,Nick Joe Rahall II,democrat,FALSE,total,58217,81707,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,1,gen,FALSE,FALSE,Les Aspin,democrat,FALSE,total,106288,143139,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,2,gen,FALSE,FALSE,Robert Kastenmeier,democrat,FALSE,total,106919,192535,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,3,gen,FALSE,FALSE,Leland E. Mulder,democrat,FALSE,total,58445,162869,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,4,gen,FALSE,FALSE,Gerald D. Kleczka,democrat,FALSE,total,120354,120803,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,5,gen,FALSE,FALSE,Jim Moody,democrat,FALSE,total,109506,110604,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,7,gen,FALSE,FALSE,David R. Obey,democrat,FALSE,total,106700,171712,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,8,gen,FALSE,FALSE,Paul F. Willems,democrat,FALSE,total,57265,175432,FALSE,20200424
1986,Wisconsin,WI,55,35,25,US House,9,gen,FALSE,FALSE,Thomas G. Popp,democrat,FALSE,total,38636,177408,FALSE,20200424
1986,Wyoming,WY,56,83,68,US House,0,gen,FALSE,FALSE,Rick Gilmore,democrat,FALSE,total,48780,159787,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,1,gen,FALSE,FALSE,Frank McWright,democrat,FALSE,total,98455,200934,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,2,gen,FALSE,FALSE,Larry Lee,democrat,FALSE,total,75506,195815,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,3,gen,FALSE,FALSE,Bill Nichols,democrat,FALSE,total,120357,125102,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,4,gen,FALSE,FALSE,Tom Bevill,democrat,FALSE,total,120106,120106,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,5,gen,FALSE,FALSE,Ronnie G. Flippo,democrat,FALSE,total,140542,146575,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,6,gen,FALSE,FALSE,Ben Erdreich,democrat,FALSE,total,130973,219710,FALSE,20200424
1984,Alabama,AL,1,63,41,US House,7,gen,FALSE,FALSE,Richard Shelby,democrat,FALSE,total,135834,140332,FALSE,20200424
1984,Alaska,AK,2,94,81,US House,0,gen,FALSE,FALSE,Pegge Begich,democrat,FALSE,total,86052,206437,FALSE,20200424
1984,Arizona,AZ,4,86,61,US House,1,gen,FALSE,FALSE,Harry W. Braun III,democrat,FALSE,total,45609,208027,FALSE,20200424
1984,Arizona,AZ,4,86,61,US House,2,gen,FALSE,FALSE,Morris K. Udall,democrat,FALSE,total,106332,121215,FALSE,20200424
1984,Arizona,AZ,4,86,61,US House,3,gen,FALSE,FALSE,Bob Schuster,democrat,FALSE,total,57748,218328,FALSE,20200424
1984,Arizona,AZ,4,86,61,US House,5,gen,FALSE,FALSE,Jim McNulty,democrat,FALSE,total,109871,227938,FALSE,20200424
1984,Arkansas,AR,5,71,42,US House,1,gen,FALSE,FALSE,Bill Alexander,democrat,FALSE,total,121047,124528,FALSE,20200424
1984,Arkansas,AR,5,71,42,US House,2,gen,FALSE,FALSE,Tommy Robinson,democrat,FALSE,total,103165,219079,FALSE,20200424
1984,Arkansas,AR,5,71,42,US House,4,gen,FALSE,FALSE,Beryl Anthony Jr.,democrat,FALSE,total,117123,119639,FALSE,20200424
1984,California,CA,6,93,71,US House,1,gen,FALSE,FALSE,Douglas H. Bosco,democrat,FALSE,total,157037,252223,FALSE,20200424
1984,California,CA,6,93,71,US House,2,gen,FALSE,FALSE,Harry Cozad,democrat,FALSE,total,69793,228472,FALSE,20200424
1984,California,CA,6,93,71,US House,3,gen,FALSE,FALSE,Robert T. Matsui,democrat,FALSE,total,131369,131369,FALSE,20200424
1984,California,CA,6,93,71,US House,4,gen,FALSE,FALSE,Vic Fazio,democrat,FALSE,total,130109,211921,FALSE,20200424
1984,California,CA,6,93,71,US House,5,gen,FALSE,FALSE,Sala Burton,democrat,FALSE,total,139692,193204,FALSE,20200424
1984,California,CA,6,93,71,US House,6,gen,FALSE,FALSE,Barbara Boxer,democrat,FALSE,total,162511,239096,FALSE,20200424
1984,California,CA,6,93,71,US House,7,gen,FALSE,FALSE,George Miller,democrat,FALSE,total,158306,237291,FALSE,20200424
1984,California,CA,6,93,71,US House,8,gen,FALSE,FALSE,Ronald V. Dellums,democrat,FALSE,total,144316,239223,FALSE,20200424
1984,California,CA,6,93,71,US House,9,gen,FALSE,FALSE,Fortney Peter Stark,democrat,FALSE,total,136511,195308,FALSE,20200424
1984,California,CA,6,93,71,US House,10,gen,FALSE,FALSE,Don Edwards,democrat,FALSE,total,102469,164177,FALSE,20200424
1984,California,CA,6,93,71,US House,11,gen,FALSE,FALSE,Tom Lantos,democrat,FALSE,total,147607,211115,FALSE,20200424
1984,California,CA,6,93,71,US House,12,gen,FALSE,FALSE,Martin Carnoy,democrat,FALSE,total,91026,252693,FALSE,20200424
1984,California,CA,6,93,71,US House,13,gen,FALSE,FALSE,Norman Y. Mineta,democrat,FALSE,total,139851,214353,FALSE,20200424
1984,California,CA,6,93,71,US House,14,gen,FALSE,FALSE,"Ruth """"Paula"""" Carlson",democrat,FALSE,total,58384,244472,FALSE,20200424
1984,California,CA,6,93,71,US House,15,gen,FALSE,FALSE,Tony Coelho,democrat,FALSE,total,109590,167406,FALSE,20200424
1984,California,CA,6,93,71,US House,16,gen,FALSE,FALSE,Leon E. Panetta,democrat,FALSE,total,153377,216687,FALSE,20200424
1984,California,CA,6,93,71,US House,17,gen,FALSE,FALSE,Simon Lakritz,democrat,FALSE,total,48888,177690,FALSE,20200424
1984,California,CA,6,93,71,US House,18,gen,FALSE,FALSE,Richard H. Lehman,democrat,FALSE,total,128186,190525,FALSE,20200424
1984,California,CA,6,93,71,US House,19,gen,FALSE,FALSE,James C. Carey Jr.,democrat,FALSE,total,70278,227626,FALSE,20200424
1984,California,CA,6,93,71,US House,20,gen,FALSE,FALSE,Mike Le Sage,democrat,FALSE,total,62307,214039,FALSE,20200424
1984,California,CA,6,93,71,US House,21,gen,FALSE,FALSE,"Charles """"Charlie"""" Davis",democrat,FALSE,total,62085,239968,FALSE,20200424
1984,California,CA,6,93,71,US House,23,gen,FALSE,FALSE,Anthony C. Beilenson,democrat,FALSE,total,140461,228134,FALSE,20200424
1984,California,CA,6,93,71,US House,24,gen,FALSE,FALSE,Henry A. Waxman,democrat,FALSE,total,97340,153607,FALSE,20200424
1984,California,CA,6,93,71,US House,25,gen,FALSE,FALSE,Edward R. Roybal,democrat,FALSE,total,74261,103599,FALSE,20200424
1984,California,CA,6,93,71,US House,26,gen,FALSE,FALSE,Howard L. Berman,democrat,FALSE,total,117080,186452,FALSE,20200424
1984,California,CA,6,93,71,US House,27,gen,FALSE,FALSE,Mel Levine,democrat,FALSE,total,116933,212781,FALSE,20200424
1984,California,CA,6,93,71,US House,28,gen,FALSE,FALSE,Julian C. Dixon,democrat,FALSE,total,113076,149517,FALSE,20200424
1984,California,CA,6,93,71,US House,29,gen,FALSE,FALSE,"Augustus F. """"Gus"""" Hawkins",democrat,FALSE,total,108777,125558,FALSE,20200424
1984,California,CA,6,93,71,US House,30,gen,FALSE,FALSE,"Matthew G. """"Marty"""" Martinez",democrat,FALSE,total,64378,124333,FALSE,20200424
1984,California,CA,6,93,71,US House,31,gen,FALSE,FALSE,Mervyn M. Dymally,democrat,FALSE,total,100658,142349,FALSE,20200424
